tienda_id,sku,talla,ventas_totales,inventario_promedio,inventario_final,inventario_inicial,n_dias,ventas_diarias,rotacion,dias_inventario,sell_through_pct,cobertura_dias,alerta_quiebre,alerta_sobrestock
4,1027,XXL,747,4.4822,1,5,365,2.0466,26.0,0.4886,1.0,0.4886,True,False
4,1028,L,350,69.0137,57,64,365,0.9589,5.0715,59.4429,0.4424,59.4429,False,False
4,1028,M,379,68.6356,74,61,365,1.0384,5.5219,71.2665,0.413,71.2665,False,False
4,1028,S,729,4.4548,1,6,365,1.9973,26.0,0.5007,1.0,0.5007,True,False
4,1028,XL,373,69.2356,59,70,365,1.0219,5.3874,57.7346,0.4585,57.7346,False,False
4,1028,XXL,386,70.0384,60,73,365,1.0575,5.5113,56.7358,0.5047,56.7358,False,False
4,1029,S,708,4.4411,7,6,365,1.9397,26.0,3.6088,1.0,3.6088,True,False
4,1029,XL,364,69.5534,76,62,365,0.9973,5.2334,76.2088,0.4142,76.2088,False,False
4,1029,XXL,347,69.2411,82,77,365,0.9507,5.0115,86.2536,0.3821,86.2536,False,False
4,1030,M,349,69.526,66,76,365,0.9562,5.0197,69.0258,0.4575,69.0258,False,False
4,1030,S,727,4.5178,8,9,365,1.9918,26.0,4.0165,1.0,4.0165,True,False
4,1030,XL,740,4.5068,8,5,365,2.0274,26.0,3.9459,1.0,3.9459,True,False
4,1031,L,379,69.4137,72,56,365,1.0384,5.46,69.3404,0.4622,69.3404,False,False
4,1031,M,360,69.1452,68,64,365,0.9863,5.2064,68.9444,0.3455,68.9444,False,False
4,1031,S,363,68.4603,68,71,365,0.9945,5.3023,68.3747,0.5064,68.3747,False,False
4,1031,XL,90,125.5616,110,126,365,0.2466,0.7168,365.0,0.0577,365.0,False,True
4,1031,XXL,360,68.8575,68,75,365,0.9863,5.2282,68.9444,0.3846,68.9444,False,False
4,1032,L,81,124.6219,106,138,365,0.2219,0.65,365.0,0.0479,365.0,False,True
4,1032,M,735,4.5068,2,5,365,2.0137,26.0,0.9932,1.0,0.9932,True,False
4,1032,S,375,68.7205,57,60,365,1.0274,5.4569,55.48,0.3774,55.48,False,False
4,1032,XL,79,123.8438,139,131,365,0.2164,0.6379,365.0,0.0486,365.0,False,True
4,1033,L,377,69.2986,65,84,365,1.0329,5.4402,62.931,0.4488,62.931,False,False
4,1033,S,79,123.5699,146,134,365,0.2164,0.6393,365.0,0.0396,365.0,False,True
4,1033,XXL,376,68.4658,70,57,365,1.0301,5.4918,67.9521,0.4878,67.9521,False,False
4,1034,L,382,68.789,59,84,365,1.0466,5.5532,56.3743,0.4622,56.3743,False,False
4,1034,M,360,69.6959,79,72,365,0.9863,5.1653,80.0972,0.455,80.0972,False,False
4,1034,S,372,69.526,73,68,365,1.0192,5.3505,71.6263,0.3613,71.6263,False,False
4,1034,XL,376,69.2137,84,70,365,1.0301,5.4325,81.5426,0.4762,81.5426,False,False
4,1034,XXL,734,4.4712,2,7,365,2.011,26.0,0.9946,1.0,0.9946,True,False
4,1035,M,76,123.411,128,100,365,0.2082,0.6158,365.0,0.0803,365.0,False,True
4,1035,S,383,70.2767,85,70,365,1.0493,5.4499,81.0052,0.3347,81.0052,False,False
4,1035,XL,362,69.4521,57,68,365,0.9918,5.2122,57.4724,0.3689,57.4724,False,False
4,1035,XXL,81,125.0904,104,149,365,0.2219,0.6475,365.0,0.0419,365.0,False,True
4,1036,L,361,68.3123,75,76,365,0.989,5.2846,75.831,0.4505,75.831,False,False
4,1036,M,83,124.9562,110,116,365,0.2274,0.6642,365.0,0.0798,365.0,False,True
4,1036,XL,730,4.7205,6,9,365,2.0,26.0,3.0,1.0,3.0,True,False
4,1037,M,397,69.6219,79,73,365,1.0877,5.7022,72.6322,0.5507,72.6322,False,False
4,1037,XL,83,124.3699,111,134,365,0.2274,0.6674,365.0,0.0496,365.0,False,True
4,1037,XXL,729,4.5808,5,8,365,1.9973,26.0,2.5034,1.0,2.5034,True,False
4,1038,L,750,4.4137,7,7,365,2.0548,26.0,3.4067,1.0,3.4067,True,False
4,1038,S,735,4.4603,1,5,365,2.0137,26.0,0.4966,1.0,0.4966,True,False
4,1038,XL,756,4.3562,6,8,365,2.0712,26.0,2.8968,1.0,2.8968,True,False
4,1038,XXL,394,68.5945,66,71,365,1.0795,5.7439,61.1421,0.4834,61.1421,False,False
4,1039,L,86,125.4658,121,110,365,0.2356,0.6854,365.0,0.0401,365.0,False,True
4,1039,M,366,69.1096,60,79,365,1.0027,5.2959,59.8361,0.4983,59.8361,False,False
4,1039,S,389,68.4603,64,67,365,1.0658,5.6821,60.0514,0.5008,60.0514,False,False
4,1039,XXL,350,69.1479,80,75,365,0.9589,5.0616,83.4286,0.4237,83.4286,False,False
4,1040,L,696,4.5863,2,7,365,1.9068,26.0,1.0489,1.0,1.0489,True,False
4,1040,M,714,4.6466,2,9,365,1.9562,26.0,1.0224,1.0,1.0224,True,False
4,1040,S,737,4.6521,7,5,365,2.0192,26.0,3.4668,1.0,3.4668,True,False
4,1040,XL,735,4.4082,4,6,365,2.0137,26.0,1.9864,1.0,1.9864,True,False
4,1040,XXL,98,125.7973,134,103,365,0.2685,0.779,365.0,0.0465,365.0,False,True
5,1001,L,358,68.4548,72,60,365,0.9808,5.2297,73.4078,0.4399,73.4078,False,False
5,1001,M,739,4.4411,7,4,365,2.0247,26.0,3.4574,1.0,3.4574,True,False
5,1001,S,384,69.4438,81,63,365,1.0521,5.5296,76.9922,0.4004,76.9922,False,False
5,1001,XL,356,70.0658,76,75,365,0.9753,5.0809,77.9213,0.4137,77.9213,False,False
5,1001,XXL,753,4.4932,6,7,365,2.063,26.0,2.9084,1.0,2.9084,True,False
5,1002,M,352,68.7123,72,80,365,0.9644,5.1228,74.6591,0.4427,74.6591,False,False
5,1002,S,692,4.5671,5,8,365,1.8959,26.0,2.6373,1.0,2.6373,True,False
5,1002,XL,87,125.074,149,120,365,0.2384,0.6956,365.0,0.0553,365.0,False,True
5,1002,XXL,749,4.5452,1,10,365,2.0521,26.0,0.4873,1.0,0.4873,True,False
5,1003,M,358,69.4767,59,72,365,0.9808,5.1528,60.1536,0.499,60.1536,False,False
5,1003,XL,368,69.3205,63,60,365,1.0082,5.3087,62.4864,0.4397,62.4864,False,False
5,1003,XXL,741,4.5014,5,6,365,2.0301,26.0,2.4629,1.0,2.4629,True,False
5,1004,L,713,4.6301,6,4,365,1.9534,26.0,3.0715,1.0,3.0715,True,False
5,1004,M,375,69.2411,71,58,365,1.0274,5.4159,69.1067,0.4943,69.1067,False,False
5,1004,S,710,4.6329,7,3,365,1.9452,26.0,3.5986,1.0,3.5986,True,False
5,1004,XXL,368,69.2247,54,64,365,1.0082,5.316,53.5598,0.432,53.5598,False,False
5,1005,L,741,4.5397,8,4,365,2.0301,26.0,3.9406,1.0,3.9406,True,False
5,1005,M,366,69.0685,77,65,365,1.0027,5.2991,76.7896,0.4016,76.7896,False,False
5,1005,XL,743,4.5534,3,7,365,2.0356,26.0,1.4738,1.0,1.4738,True,False
5,1006,L,77,125.0438,118,138,365,0.211,0.6158,365.0,0.0481,365.0,False,True
5,1006,M,363,69.337,80,57,365,0.9945,5.2353,80.4408,0.4769,80.4408,False,False
5,1006,S,374,68.989,80,83,365,1.0247,5.4212,78.0749,0.4436,78.0749,False,False
5,1007,M,737,4.4027,7,9,365,2.0192,26.0,3.4668,1.0,3.4668,True,False
5,1007,S,706,4.6959,5,8,365,1.9342,26.0,2.585,1.0,2.585,True,False
5,1007,XL,742,4.3233,4,7,365,2.0329,26.0,1.9677,1.0,1.9677,True,False
5,1008,L,365,69.5205,56,57,365,1.0,5.2502,56.0,0.4231,56.0,False,False
5,1008,S,358,69.0575,68,76,365,0.9808,5.1841,69.3296,0.3844,69.3296,False,False
5,1008,XL,747,4.6329,10,3,365,2.0466,26.0,4.8862,1.0,4.8862,True,False
5,1008,XXL,383,67.9945,80,85,365,1.0493,5.6328,76.2402,0.403,76.2402,False,False
5,1009,L,367,68.5014,81,70,365,1.0055,5.3576,80.5586,0.4667,80.5586,False,False
5,1009,S,726,4.5315,6,3,365,1.989,26.0,3.0165,1.0,3.0165,True,False
5,1009,XL,352,68.9863,65,55,365,0.9644,5.1025,67.4006,0.525,67.4006,False,False
5,1010,L,373,69.063,75,70,365,1.0219,5.4009,73.3914,0.4241,73.3914,False,False
5,1010,M,382,68.8877,75,64,365,1.0466,5.5453,71.6623,0.536,71.6623,False,False
5,1010,S,80,124.3616,118,101,365,0.2192,0.6433,365.0,0.0599,365.0,False,True
5,1010,XL,723,4.4959,5,10,365,1.9808,26.0,2.5242,1.0,2.5242,True,False
5,1010,XXL,366,68.9315,67,66,365,1.0027,5.3096,66.8169,0.4824,66.8169,False,False
5,1011,S,371,69.4055,68,84,365,1.0164,5.3454,66.9003,0.4219,66.9003,False,False
5,1011,XL,355,68.9041,61,59,365,0.9726,5.1521,62.7183,0.3837,62.7183,False,False
5,1011,XXL,372,68.463,83,82,365,1.0192,5.4336,81.4382,0.403,81.4382,False,False
5,1012,L,381,69.6329,56,81,365,1.0438,5.4716,53.6483,0.4872,53.6483,False,False
5,1012,M,718,4.5808,6,5,365,1.9671,26.0,3.0501,1.0,3.0501,True,False
5,1012,S,736,4.3973,7,7,365,2.0164,26.0,3.4715,1.0,3.4715,True,False
5,1012,XL,68,124.9616,110,149,365,0.1863,0.5442,365.0,0.0642,365.0,False,True
5,1012,XXL,347,69.989,65,66,365,0.9507,4.9579,68.3718,0.4023,68.3718,False,False
5,1013,L,723,4.411,0,9,365,1.9808,26.0,0.0,1.0,0.0,True,False
5,1013,M,387,68.8603,78,66,365,1.0603,5.6201,73.5659,0.4848,73.5659,False,False
5,1013,S,377,69.589,68,77,365,1.0329,5.4175,65.8355,0.5405,65.8355,False,False
5,1013,XL,359,69.2849,84,63,365,0.9836,5.1815,85.4039,0.397,85.4039,False,False
5,1013,XXL,730,4.3836,1,10,365,2.0,26.0,0.5,1.0,0.5,True,False
5,1014,L,366,69.0082,67,71,365,1.0027,5.3037,66.8169,0.4988,66.8169,False,False
5,1014,M,731,4.537,4,3,365,2.0027,26.0,1.9973,1.0,1.9973,True,False
5,1014,XL,377,70.1041,79,81,365,1.0329,5.3777,76.4854,0.4558,76.4854,False,False
5,1014,XXL,81,124.9534,111,150,365,0.2219,0.6482,365.0,0.0487,365.0,False,True
5,1015,L,359,68.8,66,64,365,0.9836,5.218,67.1031,0.4407,67.1031,False,False
5,1015,M,746,4.4932,5,7,365,2.0438,26.0,2.4464,1.0,2.4464,True,False
5,1015,S,390,69.663,56,62,365,1.0685,5.5984,52.4103,0.4364,52.4103,False,False
5,1015,XL,333,70.4767,68,73,365,0.9123,4.725,74.5345,0.4063,74.5345,False,False
5,1015,XXL,352,69.5068,67,85,365,0.9644,5.0642,69.4744,0.3768,69.4744,False,False
5,1016,L,87,124.8795,107,119,365,0.2384,0.6967,365.0,0.0639,365.0,False,True
5,1016,S,731,4.526,2,5,365,2.0027,26.0,0.9986,1.0,0.9986,True,False
5,1016,XL,91,124.9479,144,150,365,0.2493,0.7283,365.0,0.064,365.0,False,True
5,1016,XXL,375,70.6466,77,68,365,1.0274,5.3081,74.9467,0.3518,74.9467,False,False
5,1017,L,756,4.4247,8,3,365,2.0712,26.0,3.8624,1.0,3.8624,True,False
5,1017,M,358,68.5616,69,60,365,0.9808,5.2216,70.3492,0.4701,70.3492,False,False
5,1017,S,349,68.611,78,85,365,0.9562,5.0867,81.5759,0.4175,81.5759,False,False
5,1017,XL,373,69.8411,84,78,365,1.0219,5.3407,82.1984,0.3505,82.1984,False,False
5,1017,XXL,732,4.4685,7,7,365,2.0055,26.0,3.4904,1.0,3.4904,True,False
5,1018,L,718,4.4493,0,8,365,1.9671,26.0,0.0,1.0,0.0,True,False
5,1018,M,365,68.9288,58,84,365,1.0,5.2953,58.0,0.4769,58.0,False,False
5,1018,S,731,4.6301,5,10,365,2.0027,26.0,2.4966,1.0,2.4966,True,False
5,1018,XL,90,124.9342,124,100,365,0.2466,0.7204,365.0,0.0576,365.0,False,True
5,1018,XXL,365,69.3014,83,85,365,1.0,5.2669,83.0,0.4482,83.0,False,False
5,1019,L,751,4.6384,7,5,365,2.0575,26.0,3.4021,1.0,3.4021,True,False
5,1019,M,347,68.6932,63,59,365,0.9507,5.0514,66.268,0.4215,66.268,False,False
5,1019,XXL,376,67.6055,77,72,365,1.0301,5.5617,74.7473,0.4622,74.7473,False,False
5,1020,L,88,124.8548,114,139,365,0.2411,0.7048,365.0,0.0803,365.0,False,True
5,1020,M,381,68.1973,75,63,365,1.0438,5.5867,71.8504,0.4724,71.8504,False,False
5,1020,S,726,4.6055,5,8,365,1.989,26.0,2.5138,1.0,2.5138,True,False
5,1020,XL,386,68.4959,54,56,365,1.0575,5.6354,51.0622,0.5378,51.0622,False,False
5,1020,XXL,732,4.5836,3,5,365,2.0055,26.0,1.4959,1.0,1.4959,True,False
5,1021,L,379,68.8329,62,60,365,1.0384,5.5061,59.7098,0.4988,59.7098,False,False
5,1021,M,719,4.5589,8,5,365,1.9699,26.0,4.0612,1.0,4.0612,True,False
5,1021,XXL,370,69.4712,75,67,365,1.0137,5.3259,73.9865,0.4169,73.9865,False,False
5,1022,L,73,124.8411,114,131,365,0.2,0.5847,365.0,0.0481,365.0,False,True
5,1022,M,83,124.8219,148,126,365,0.2274,0.6649,365.0,0.0635,365.0,False,True
5,1022,S,88,124.0137,122,124,365,0.2411,0.7096,365.0,0.0641,365.0,False,True
5,1022,XXL,342,68.5616,64,73,365,0.937,4.9882,68.3041,0.4127,68.3041,False,False
5,1023,L,750,4.4548,4,6,365,2.0548,26.0,1.9467,1.0,1.9467,True,False
5,1023,M,732,4.5151,2,6,365,2.0055,26.0,0.9973,1.0,0.9973,True,False
5,1023,S,94,123.8219,125,143,365,0.2575,0.7592,365.0,0.1013,365.0,False,True
5,1023,XL,75,124.7534,143,126,365,0.2055,0.6012,365.0,0.0384,365.0,False,True
5,1024,L,79,126.011,143,109,365,0.2164,0.6269,365.0,0.0394,365.0,False,True
5,1024,M,756,4.3151,0,5,365,2.0712,26.0,0.0,1.0,0.0,True,False
5,1024,S,713,4.4603,6,3,365,1.9534,26.0,3.0715,1.0,3.0715,True,False
5,1024,XXL,89,125.0767,121,102,365,0.2438,0.7116,365.0,0.0967,365.0,False,True
5,1025,L,81,123.8986,107,148,365,0.2219,0.6538,365.0,0.0544,365.0,False,True
5,1025,M,736,4.4,7,9,365,2.0164,26.0,3.4715,1.0,3.4715,True,False
5,1025,S,363,68.7479,83,83,365,0.9945,5.2802,83.4573,0.366,83.4573,False,False
5,1025,XXL,371,69.3452,74,83,365,1.0164,5.35,72.8032,0.4292,72.8032,False,False
5,1026,M,382,69.3397,80,68,365,1.0466,5.5091,76.4398,0.4853,76.4398,False,False
5,1026,S,385,68.8192,65,69,365,1.0548,5.5944,61.6234,0.4811,61.6234,False,False
5,1026,XXL,70,124.0,119,121,365,0.1918,0.5645,365.0,0.0402,365.0,False,True
5,1027,L,94,124.4658,135,100,365,0.2575,0.7552,365.0,0.08,365.0,False,True
5,1027,XL,742,4.4082,7,7,365,2.0329,26.0,3.4434,1.0,3.4434,True,False
5,1027,XXL,362,68.6959,69,59,365,0.9918,5.2696,69.5718,0.4495,69.5718,False,False
5,1028,L,368,68.6959,67,72,365,1.0082,5.3569,66.4538,0.5273,66.4538,False,False
5,1028,M,362,68.9452,84,70,365,0.9918,5.2505,84.6961,0.4348,84.6961,False,False
5,1028,S,358,69.389,75,63,365,0.9808,5.1593,76.4665,0.4114,76.4665,False,False
5,1028,XL,379,68.2411,82,71,365,1.0384,5.5538,78.971,0.4537,78.971,False,False
5,1028,XXL,755,4.3123,4,3,365,2.0685,26.0,1.9338,1.0,1.9338,True,False
5,1029,S,77,124.0521,135,103,365,0.211,0.6207,365.0,0.0398,365.0,False,True
5,1029,XL,75,125.7233,114,121,365,0.2055,0.5965,365.0,0.0808,365.0,False,True
5,1029,XXL,732,4.5918,1,8,365,2.0055,26.0,0.4986,1.0,0.4986,True,False
5,1030,M,725,4.7534,4,10,365,1.9863,26.0,2.0138,1.0,2.0138,True,False
5,1030,S,374,69.5699,80,68,365,1.0247,5.3759,78.0749,0.3799,78.0749,False,False
5,1030,XL,362,69.6603,55,79,365,0.9918,5.1966,55.4558,0.4964,55.4558,False,False
5,1031,L,723,4.5479,6,3,365,1.9808,26.0,3.029,1.0,3.029,True,False
5,1031,M,375,69.2767,81,77,365,1.0274,5.4131,78.84,0.5462,78.84,False,False
5,1031,S,349,67.9397,68,55,365,0.9562,5.1369,71.1175,0.4227,71.1175,False,False
5,1031,XL,85,125.5151,110,125,365,0.2329,0.6772,365.0,0.0794,365.0,False,True
5,1031,XXL,82,124.6685,147,148,365,0.2247,0.6577,365.0,0.0655,365.0,False,True
5,1032,L,352,68.8192,68,83,365,0.9644,5.1149,70.5114,0.3232,70.5114,False,False
5,1032,M,378,68.9863,65,71,365,1.0356,5.4793,62.7646,0.4122,62.7646,False,False
5,1032,S,367,69.0986,71,77,365,1.0055,5.3112,70.6131,0.4537,70.6131,False,False
5,1032,XL,385,69.1452,59,66,365,1.0548,5.568,55.9351,0.4592,55.9351,False,False
5,1033,L,77,125.7644,103,120,365,0.211,0.6123,365.0,0.0647,365.0,False,True
5,1033,S,346,69.3397,82,55,365,0.9479,4.9899,86.5029,0.3393,86.5029,False,False
5,1033,XXL,361,68.8137,83,66,365,0.989,5.246,83.9197,0.4762,83.9197,False,False
5,1034,L,731,4.5562,1,7,365,2.0027,26.0,0.4993,1.0,0.4993,True,False
5,1034,M,717,4.4959,7,10,365,1.9644,26.0,3.5635,1.0,3.5635,True,False
5,1034,S,733,4.5616,1,4,365,2.0082,26.0,0.498,1.0,0.498,True,False
5,1034,XL,372,69.2603,55,60,365,1.0192,5.371,53.9651,0.5185,53.9651,False,False
5,1034,XXL,377,69.3205,72,82,365,1.0329,5.4385,69.7082,0.3819,69.7082,False,False
5,1035,M,762,4.3973,2,5,365,2.0877,26.0,0.958,1.0,0.958,True,False
5,1035,S,351,68.663,75,80,365,0.9616,5.1119,77.9915,0.348,77.9915,False,False
5,1035,XL,365,68.1863,60,80,365,1.0,5.353,60.0,0.3928,60.0,False,False
5,1035,XXL,742,4.2932,2,10,365,2.0329,26.0,0.9838,1.0,0.9838,True,False
5,1036,L,359,68.9863,82,57,365,0.9836,5.2039,83.3705,0.3686,83.3705,False,False
5,1036,M,377,68.9726,58,81,365,1.0329,5.4659,56.1538,0.3868,56.1538,False,False
5,1036,XL,368,70.2356,69,55,365,1.0082,5.2395,68.4375,0.4209,68.4375,False,False
5,1037,M,372,68.7288,60,70,365,1.0192,5.4126,58.871,0.4338,58.871,False,False
5,1037,XL,359,69.274,60,79,365,0.9836,5.1823,61.0028,0.4558,61.0028,False,False
5,1037,XXL,714,4.5781,9,10,365,1.9562,26.0,4.6008,1.0,4.6008,True,False
5,1038,L,718,4.5781,8,6,365,1.9671,26.0,4.0669,1.0,4.0669,True,False
5,1038,S,730,4.5616,8,8,365,2.0,26.0,4.0,1.0,4.0,True,False
5,1038,XL,356,68.8301,56,82,365,0.9753,5.1722,57.4157,0.4541,57.4157,False,False
5,1038,XXL,725,4.5671,5,6,365,1.9863,26.0,2.5172,1.0,2.5172,True,False
5,1039,L,384,69.4384,62,73,365,1.0521,5.5301,58.9323,0.4486,58.9323,False,False
5,1039,M,369,68.263,58,66,365,1.011,5.4056,57.3713,0.4132,57.3713,False,False
5,1039,S,730,4.5397,7,6,365,2.0,26.0,3.5,1.0,3.5,True,False
5,1039,XXL,367,69.4,57,73,365,1.0055,5.2882,56.6894,0.4528,56.6894,False,False
5,1040,L,94,124.874,121,140,365,0.2575,0.7528,365.0,0.0803,365.0,False,True
5,1040,M,78,125.5836,121,110,365,0.2137,0.6211,365.0,0.0472,365.0,False,True
5,1040,S,723,4.2603,10,10,365,1.9808,26.0,5.0484,1.0,5.0484,True,False
5,1040,XL,389,68.7507,57,82,365,1.0658,5.6581,53.4833,0.4196,53.4833,False,False
5,1040,XXL,360,69.2685,75,56,365,0.9863,5.1972,76.0417,0.4217,76.0417,False,False
6,1001,L,351,69.4438,75,60,365,0.9616,5.0544,77.9915,0.4735,77.9915,False,False
6,1001,M,369,68.2164,83,63,365,1.011,5.4093,82.1003,0.4767,82.1003,False,False
6,1001,S,88,125.5918,138,115,365,0.2411,0.7007,365.0,0.0319,365.0,False,True
6,1001,XL,371,68.5616,79,56,365,1.0164,5.4112,77.7224,0.4181,77.7224,False,False
6,1001,XXL,744,4.3808,2,8,365,2.0384,26.0,0.9812,1.0,0.9812,True,False
6,1002,M,69,126.463,104,113,365,0.189,0.5456,365.0,0.0321,365.0,False,True
6,1002,S,358,69.5151,81,67,365,0.9808,5.15,82.5838,0.4582,82.5838,False,False
6,1002,XL,382,69.011,64,71,365,1.0466,5.5354,61.1518,0.4521,61.1518,False,False
6,1002,XXL,358,67.526,68,77,365,0.9808,5.3017,69.3296,0.439,69.3296,False,False
6,1003,M,355,69.4301,64,63,365,0.9726,5.1131,65.8028,0.4473,65.8028,False,False
6,1003,XL,80,124.6822,143,144,365,0.2192,0.6416,365.0,0.0321,365.0,False,True
6,1003,XXL,357,68.9781,84,55,365,0.9781,5.1756,85.8824,0.3619,85.8824,False,False
6,1004,L,374,69.4603,59,66,365,1.0247,5.3844,57.5802,0.4611,57.5802,False,False
6,1004,M,707,4.463,6,3,365,1.937,26.0,3.0976,1.0,3.0976,True,False
6,1004,S,374,69.1014,58,55,365,1.0247,5.4123,56.6043,0.4213,56.6043,False,False
6,1004,XXL,711,4.5342,5,3,365,1.9479,26.0,2.5668,1.0,2.5668,True,False
6,1005,L,361,68.9671,61,75,365,0.989,5.2344,61.6759,0.5306,61.6759,False,False
6,1005,M,733,4.4904,3,8,365,2.0082,26.0,1.4939,1.0,1.4939,True,False
6,1005,XL,362,68.9562,62,83,365,0.9918,5.2497,62.5138,0.4817,62.5138,False,False
6,1006,L,364,69.2822,77,67,365,0.9973,5.2539,77.2115,0.3195,77.2115,False,False
6,1006,M,752,4.537,3,8,365,2.0603,26.0,1.4561,1.0,1.4561,True,False
6,1006,S,762,4.2877,9,10,365,2.0877,26.0,4.311,1.0,4.311,True,False
6,1007,M,744,4.274,2,3,365,2.0384,26.0,0.9812,1.0,0.9812,True,False
6,1007,S,743,4.3151,8,10,365,2.0356,26.0,3.93,1.0,3.93,True,False
6,1007,XL,92,124.074,144,139,365,0.2521,0.7415,365.0,0.0893,365.0,False,True
6,1008,L,744,4.537,7,6,365,2.0384,26.0,3.4341,1.0,3.4341,True,False
6,1008,S,85,124.4712,103,149,365,0.2329,0.6829,365.0,0.0469,365.0,False,True
6,1008,XL,75,124.4082,112,137,365,0.2055,0.6029,365.0,0.064,365.0,False,True
6,1008,XXL,362,68.9123,76,79,365,0.9918,5.2531,76.6298,0.4857,76.6298,False,False
6,1009,L,374,68.4767,64,76,365,1.0247,5.4617,62.4599,0.3591,62.4599,False,False
6,1009,S,368,69.4247,75,79,365,1.0082,5.3007,74.3886,0.4561,74.3886,False,False
6,1009,XL,758,4.6274,3,5,365,2.0767,26.0,1.4446,1.0,1.4446,True,False
6,1010,L,723,4.5014,7,7,365,1.9808,26.0,3.5339,1.0,3.5339,True,False
6,1010,M,365,68.7945,76,81,365,1.0,5.3057,76.0,0.5038,76.0,False,False
6,1010,S,707,4.7288,2,5,365,1.937,26.0,1.0325,1.0,1.0325,True,False
6,1010,XL,364,67.926,66,61,365,0.9973,5.3588,66.1813,0.4191,66.1813,False,False
6,1010,XXL,371,69.6932,79,64,365,1.0164,5.3233,77.7224,0.5075,77.7224,False,False
6,1011,S,380,68.7836,68,79,365,1.0411,5.5246,65.3158,0.4579,65.3158,False,False
6,1011,XL,752,4.4027,2,4,365,2.0603,26.0,0.9707,1.0,0.9707,True,False
6,1011,XXL,367,68.8548,60,80,365,1.0055,5.3301,59.673,0.5439,59.673,False,False
6,1012,L,712,4.3753,5,4,365,1.9507,26.0,2.5632,1.0,2.5632,True,False
6,1012,M,66,124.7315,127,137,365,0.1808,0.5291,365.0,0.0615,365.0,False,True
6,1012,S,385,69.3068,58,63,365,1.0548,5.555,54.987,0.4869,54.987,False,False
6,1012,XL,370,69.2055,70,78,365,1.0137,5.3464,69.0541,0.4473,69.0541,False,False
6,1012,XXL,90,124.2301,124,135,365,0.2466,0.7245,365.0,0.0726,365.0,False,True
6,1013,L,366,69.263,65,81,365,1.0027,5.2842,64.8224,0.436,64.8224,False,False
6,1013,M,731,4.5205,5,5,365,2.0027,26.0,2.4966,1.0,2.4966,True,False
6,1013,S,743,4.4493,3,5,365,2.0356,26.0,1.4738,1.0,1.4738,True,False
6,1013,XL,375,68.2274,77,61,365,1.0274,5.4963,74.9467,0.4074,74.9467,False,False
6,1013,XXL,758,4.4959,5,10,365,2.0767,26.0,2.4077,1.0,2.4077,True,False
6,1014,L,70,124.9288,121,116,365,0.1918,0.5603,365.0,0.0413,365.0,False,True
6,1014,M,765,4.3315,4,6,365,2.0959,26.0,1.9085,1.0,1.9085,True,False
6,1014,XL,86,123.4822,140,123,365,0.2356,0.6965,365.0,0.0812,365.0,False,True
6,1014,XXL,743,4.4411,5,9,365,2.0356,26.0,2.4563,1.0,2.4563,True,False
6,1015,L,358,69.2411,74,71,365,0.9808,5.1703,75.4469,0.3317,75.4469,False,False
6,1015,M,382,68.7123,67,55,365,1.0466,5.5594,64.0183,0.4277,64.0183,False,False
6,1015,S,348,69.1781,80,62,365,0.9534,5.0305,83.908,0.424,83.908,False,False
6,1015,XL,738,4.4575,5,3,365,2.0219,26.0,2.4729,1.0,2.4729,True,False
6,1015,XXL,752,4.3014,5,7,365,2.0603,26.0,2.4269,1.0,2.4269,True,False
6,1016,L,354,69.7397,69,56,365,0.9699,5.076,71.1441,0.4163,71.1441,False,False
6,1016,S,346,69.7973,56,69,365,0.9479,4.9572,59.0751,0.4077,59.0751,False,False
6,1016,XL,736,4.3726,8,6,365,2.0164,26.0,3.9674,1.0,3.9674,True,False
6,1016,XXL,361,68.789,64,55,365,0.989,5.2479,64.7091,0.4157,64.7091,False,False
6,1017,L,90,124.1836,113,129,365,0.2466,0.7247,365.0,0.0487,365.0,False,True
6,1017,M,78,124.7041,131,133,365,0.2137,0.6255,365.0,0.0327,365.0,False,True
6,1017,S,758,4.3068,2,3,365,2.0767,26.0,0.9631,1.0,0.9631,True,False
6,1017,XL,715,4.5836,1,5,365,1.9589,26.0,0.5105,1.0,0.5105,True,False
6,1017,XXL,366,68.5397,54,84,365,1.0027,5.34,53.8525,0.4376,53.8525,False,False
6,1018,L,357,69.3014,73,64,365,0.9781,5.1514,74.6359,0.4451,74.6359,False,False
6,1018,M,736,4.4795,1,4,365,2.0164,26.0,0.4959,1.0,0.4959,True,False
6,1018,S,84,124.8329,113,103,365,0.2301,0.6729,365.0,0.0391,365.0,False,True
6,1018,XL,380,69.6521,63,67,365,1.0411,5.4557,60.5132,0.5152,60.5132,False,False
6,1018,XXL,692,4.7178,8,3,365,1.8959,26.0,4.2197,1.0,4.2197,True,False
6,1019,L,377,69.3425,75,65,365,1.0329,5.4368,72.6127,0.4138,72.6127,False,False
6,1019,M,82,124.3178,103,140,365,0.2247,0.6596,365.0,0.0401,365.0,False,True
6,1019,XXL,85,124.5397,135,115,365,0.2329,0.6825,365.0,0.0557,365.0,False,True
6,1020,L,364,68.2877,68,84,365,0.9973,5.3304,68.1868,0.4394,68.1868,False,False
6,1020,M,388,68.2027,69,62,365,1.063,5.6889,64.9098,0.4308,64.9098,False,False
6,1020,S,729,4.389,0,6,365,1.9973,26.0,0.0,1.0,0.0,True,False
6,1020,XL,715,4.5945,5,5,365,1.9589,26.0,2.5524,1.0,2.5524,True,False
